Date,Open,High,Low,Close,Volume,Returns
2020-08-11,275.62709013767665,281.20877966091547,274.93554057608213,276.26922607421875,10078908,0.23297272275426736
2020-08-12,277.0101380039531,277.3065292857553,271.23085471817285,272.8609313964844,8903667,-1.4978537021664946
2020-08-13,274.5403586564323,278.44261771304673,271.47782966690914,273.6512451171875,9653956,-0.32385531351238594
2020-08-14,275.13310884610223,277.35590775060393,272.56453519339453,273.15728759765625,6581711,-0.7181328545780988
2020-08-17,275.2319358900653,282.93762753811217,274.29340863546344,278.54144287109375,14547004,1.2024429397431373
2020-08-18,281.3075533755333,283.925510529107,278.2944379976043,279.2823486328125,12054207,-0.7199254760206324
2020-08-19,282.048497858806,282.4930697222431,275.87405613685314,276.3680114746094,9372521,-2.0140105078809136
2020-08-20,275.62706018684946,275.62706018684946,269.89719070837066,270.8851013183594,9891765,-1.720425732246856
2020-08-21,275.57768525577904,275.57768525577904,269.40324375200765,270.0453796386719,7969636,-2.0075303310470614
2020-08-24,270.1935451688113,271.13207228461175,268.61288220208144,269.4032287597656,6154814,-0.29250010711835667
2020-08-25,271.0332937647485,271.3790685231344,266.09374049820906,266.6864929199219,7796138,-1.6037885178045992
2020-08-26,266.6864593712267,271.3790343841214,264.7600217801626,268.76104736328125,9632667,0.7779127582802119
2020-08-27,269.69960047577615,271.8730159090295,268.21773453909606,269.0574645996094,6190168,-0.2380930023752302
2020-08-28,271.3790343841214,271.6753954833758,268.0201144665084,268.76104736328125,7599784,-0.9646975960326112
2020-08-31,270.687512359451,278.5907973918437,264.7600485851564,268.0201416015625,20570967,-0.9854059149749125
2020-09-01,267.7237759232269,276.02221903650684,265.7479546987013,268.3165283203125,12293053,0.22140446624193547
2020-09-02,269.60082765650264,273.15731225446285,267.921397532912,270.39117431640625,8431905,0.2931543893146287
2020-09-03,272.16936273666226,284.3700643373437,271.1814521641154,279.4305114746094,24895165,2.6678788034539513
2020-09-04,275.3307008013885,276.1210172349128,271.7742165532503,272.663330078125,10707714,-0.9687879758776435
2020-09-07,273.1572974508653,276.12102943044073,268.217744151573,275.3800964355469,8325767,0.8137432188065159
2020-09-08,278.7883801687523,283.48095546470967,275.1330989313933,279.1341247558594,22294861,0.12401685712215398
2020-09-09,276.41736613915856,285.9507272831463,275.13309445430286,279.4305114746094,22794360,1.0900709233781962
2020-09-10,283.1845731655089,283.3821673489453,277.70168128450223,281.1099548339844,9517902,-0.7326028774568811
2020-09-11,279.0847579726006,294.84194486272213,279.0847579726006,289.7541809082031,41935926,3.8230045284845047
2020-09-14,289.7048093744195,304.8198308475412,289.6060122758508,303.4861755371094,38089542,4.757037410752342
2020-09-15,303.48618831671234,307.4872147137718,299.08997350873705,303.6343688964844,28156312,0.048826136238329515
2020-09-16,303.2885782914477,309.7099977015272,300.37422973049354,308.3763122558594,14993487,1.6775224418515866
2020-09-17,303.53557831053047,312.87134696896106,303.48619483242715,307.9317932128906,26811652,1.4483359502135966
2020-09-18,310.2039598220897,315.1435133224415,308.4751160969666,312.6737365722656,18487731,0.7961783439490611
2020-09-21,312.0809761960081,320.5770140305522,306.20292576907025,308.12933349609375,22738846,-1.2662235129104673
2020-09-22,311.5870101457123,312.9206955408077,300.27545139529974,308.47509765625,23510334,-0.9987298533424274
2020-09-23,311.19185122038806,317.9096315047372,307.38838923129975,311.0436706542969,22139436,-0.04761710999503073
2020-09-24,309.6111925288247,309.6111925288247,298.7935889708611,301.0163879394531,17919151,-2.7759993168113226
2020-09-25,302.59703620333073,311.4388490527058,300.52244784639765,310.10516357421875,22006895,2.481229646229224
2020-09-28,311.19187334151576,313.16769475955715,305.85716154253254,307.7835693359375,12460762,-1.0952419704861107
2020-09-29,311.191879443908,314.69895047024727,306.74628116613786,307.73419189453125,14830369,-1.1111111111111163
2020-09-30,308.2281194650085,312.03158145608353,305.85713996039027,309.7593688964844,12393317,0.49679095928485517
2020-10-01,312.5749488689839,314.0074314866051,308.2775311647629,309.26544189453125,9257309,-1.0587882958719814
2020-10-05,311.3894268694952,331.93795487364656,311.3894268694952,329.9127502441406,38905631,5.948603830536816
2020-10-06,330.9500759032898,331.2464370461348,319.0951478112317,326.0599060058594,27579924,-1.4776155841884273
2020-10-07,323.0467830940074,332.48131775793894,321.564917116512,331.2464294433594,17739958,2.538222566657113
2020-10-08,346.75663520640813,363.3041384534376,342.2616538465219,355.1044921875,107270246,2.4074108851941
2020-10-09,357.62367860518674,371.55322570765867,352.93110271188664,369.4786071777344,55430752,3.314917127071826
2020-10-12,372.442323960058,375.208461786777,364.6378356680768,372.936279296875,52965959,0.13262599469494854
2020-10-13,372.7386539583559,377.0854846780576,368.44126700603044,371.4049987792969,36088143,-0.35779900069285814
2020-10-14,360.58740653801533,360.58740653801533,344.08928574106574,346.21331787109375,74131951,-3.9862980254708855
2020-10-15,346.7566297337869,349.96733926835896,334.8523187496754,337.47027587890625,38961179,-2.6780609391693515
2020-10-16,338.7545634441933,343.89171099873397,334.5065596134839,335.5438537597656,25244229,-0.9477982087632064
2020-10-19,338.31000087945876,342.31102679553527,334.55592246755356,339.0509338378906,12846874,0.21901006665654774
2020-10-20,340.5821926389225,345.2747681720186,337.7172578168655,342.5580139160156,16996774,0.5801305293691186
2020-10-21,345.37355684689163,345.8675121541244,335.00049539500316,339.29791259765625,9967461,-1.7591515415086596
2020-10-22,336.877554124954,343.9905233389555,336.7293735472961,340.2858581542969,9541248,1.011733785053159
2020-10-23,342.70621829960896,342.9038125005068,337.17391230953376,338.2606201171875,8673048,-1.2972038279547424
2020-10-26,339.54489213830215,340.73036679306557,332.6295177986108,335.6920166015625,8695169,-1.1347175663506395
2020-10-27,334.21018675017007,335.6426693632008,327.0478339823019,330.0115661621094,9910578,-1.2562814523661598
2020-10-28,331.69099069525254,335.74143026734987,330.35730532840296,331.5921936035156,8984589,-0.029785883400036108
2020-10-29,329.61640458592075,335.8896436664791,327.1466277942555,333.3704833984375,7239961,1.1389235366585588
2020-10-30,335.1486638415888,340.82914966941235,334.3583474380426,336.5811462402344,11495534,0.42741701017869416
2020-11-02,337.6184629668082,337.6184629668082,329.66579433311784,330.7524719238281,4831133,-2.0336539011064283
2020-11-03,331.44401304023,335.3462720490417,328.6284617432453,331.5921936035156,4757798,0.04470756974199288
2020-11-04,333.91381558609504,347.2999934709921,333.4198602375949,338.8039855957031,15381900,1.4645006529678082
2020-11-05,343.74355572287624,344.7808499454898,339.89067969912657,341.224365234375,5602436,-0.7328691539259553
2020-11-06,341.9652570975528,344.7808084108652,339.2485028765503,341.5700988769531,5457793,-0.11555507830052912
2020-11-09,345.7687221151547,348.53485983261993,342.8049902113105,347.6951599121094,7107285,0.5571463448660695
2020-11-10,346.50969254096157,346.50969254096157,337.0257433939322,338.1618347167969,9049620,-2.409126787464358
2020-11-11,340.33521497928587,343.54592455456213,337.3714830636462,342.5580139160156,7637879,0.6531204644412268
2020-11-12,343.7929213346803,346.4602922665612,340.1376397093088,341.3725280761719,5114424,-0.7040264962733656
2020-11-13,340.3352156718917,342.0640592928665,338.5569885783451,339.98944091796875,4727888,-0.10159828839349955
2020-11-14,342.95317267473655,343.3483309010413,338.9521466418605,341.27374267578125,749242,-0.48969659206159427
2020-11-17,342.8050063354385,346.26269371922535,339.5449131473246,344.4844665527344,6653834,0.4899170625450214
2020-11-18,345.5217639478948,348.0903377725181,337.66786190020144,341.12554931640625,7407808,-1.2723408740618403
2020-11-19,343.49657217797153,345.2747994288777,337.4703107075673,338.4582214355469,11056851,-1.4667834122706174
2020-11-20,339.643687598214,344.2868799613097,337.9148438681357,342.11346435546875,6181393,0.7271669833523903
2020-11-23,343.7929295099272,353.0792842198347,341.8171080759621,351.54803466796875,10333347,2.255748880320592
2020-11-24,354.6598964857485,357.030875836427,350.70825418507167,351.20220947265625,10092441,-0.9749303621169914
2020-11-25,353.5732261305675,354.46233971230686,345.3241659277784,345.76873779296875,6812338,-2.207318812855106
2020-11-26,346.75662719921564,352.09133851101416,343.00257890722696,350.5600891113281,7366370,1.0968678357594444
2020-11-27,350.5601128247087,353.17807011189376,343.644738025315,346.2626953125,12402084,-1.225871784893439
2020-12-01,348.4361089784742,349.6215837055718,342.0640730314995,348.58428955078125,10693567,0.04252732954156127
2020-12-02,350.1649424000431,355.94419559102613,349.91796473722707,354.5611267089844,9434077,1.2554610061217588
2020-12-03,359.59949552400366,359.59949552400366,353.6720313120695,355.9442138671875,10697045,-1.0164868700635215
2020-12-04,356.73456268830387,358.01883454924615,354.6599441717767,356.43817138671875,7427393,-0.0830845487332521
2020-12-07,357.6236786429746,358.3646116788371,353.17808042779944,354.1166076660156,8392383,-0.9806596113173409
2020-12-08,355.9442106284026,360.58740294495874,354.0671863414312,359.3031311035156,11813301,0.9436648707343879
2020-12-09,363.3041322838116,363.3041322838116,353.1780483792322,355.15386962890625,18137688,-2.2433718558803544
2020-12-10,351.8937728652639,353.67199991150846,348.4854691865492,351.5973815917969,6897397,-0.08422748463369192
2020-12-11,353.07925536373136,355.6478290476927,348.38667984157433,349.2264099121094,5863616,-1.0912126365659476
2020-12-14,349.22641002608344,350.2637041350217,342.903787981789,345.1265869140625,11501839,-1.1739728137155292
2020-12-15,345.07717588296003,349.6215708749988,343.2989487832511,348.43609619140625,7231781,0.9733823455149239
2020-12-16,349.6215712863105,354.61053813346587,348.9300519238947,354.0671691894531,6666272,1.2715456562896321
2020-12-17,354.06716257087305,354.9068926332754,351.2022277832412,352.5852966308594,4165371,-0.4185267928417547
2020-12-18,354.61054232411436,361.377706204402,353.17805981227264,359.1549072265625,17398081,1.2815086863081988
2020-12-21,358.1176140695213,363.00778389351314,344.13868426729437,349.6709899902344,9665063,-2.3586173221982896
2020-12-22,349.720387434132,361.2789546714966,345.22540581329133,359.7970886230469,8186039,2.881359380517313
2020-12-23,369.47859036092507,382.91418149468694,367.20640788072876,380.8889465332031,44874433,3.0882320302055533
2020-12-24,381.7780880946945,382.0250657606508,374.07236682767365,377.5794677734375,12240172,-1.099754137858117
2020-12-28,378.81433449947195,381.7286527023684,377.38185205916346,378.2709655761719,4725879,-0.14343937750350272
2020-12-29,379.3576704545455,385.7790893554688,378.4685569441454,380.3455810546875,11459126,0.26041666666665875
2020-12-30,380.3455905393601,381.92625356873214,378.1721751053936,379.7528381347656,7188435,-0.15584574117289177
2020-12-31,376.5915684282876,382.9141908370706,376.5915684282876,381.58050537109375,6394605,1.3247606587761882
2021-01-01,380.3949964176046,386.0260993699822,380.3949964176046,383.40814208984375,5042336,0.7921097019192285
2021-01-04,385.2851657545652,393.13906773132635,383.11175019598033,391.6077880859375,9755721,1.6410240760216446
2021-01-05,389.3355999898464,404.84577937636305,388.74284755977294,401.3880920410156,25156747,3.0956563056354325
2021-01-06,400.10383898973595,412.3539258080883,398.4243787172357,401.4869079589844,22486300,0.3456775053047935
2021-01-07,407.2661499698688,408.0070829291833,398.9677068552743,401.8326416015625,12344755,-1.3341419041843554
2021-01-08,402.5735920876761,427.41953904200943,402.3266144238186,424.9991760253906,40993230,5.570555142829755
2021-01-11,430.7290152370693,445.5476740181611,429.74110465166314,441.3984375,47334018,2.477061420405671
2021-01-12,442.5345886712437,455.17983295877013,437.0516664628599,452.1667175292969,22134465,2.176582148521919
2021-01-13,455.4268100713593,461.79884582921085,447.3259306744082,453.45098876953125,29190193,-0.43383947939262724
2021-01-14,446.5355818432939,460.3663299534844,424.8015490987088,448.857177734375,71551807,0.519912854760096
2021-01-15,449.2523639032885,453.84614235327524,431.32179180251694,433.2481994628906,25307779,-3.562399605724303
2021-01-18,435.6685923161184,439.6202348768088,423.91246172779245,426.33282470703125,21510587,-2.142859910891438
2021-01-19,427.76530773067526,434.2361103724569,422.52939339065654,425.0485534667969,15677790,-0.6351039260969891
2021-01-20,428.753227990822,442.43579671104067,427.7653173272487,439.57086181640625,24419679,2.5230442873343994
2021-01-21,446.14045280215527,447.9680935230458,436.95286572496497,440.4105529785156,15911377,-1.2843264464477095
2021-01-22,443.0344517241374,447.53953897906126,436.1035296603024,440.361083984375,11398812,-0.6034220881375189
2021-01-25,440.75712355741945,446.5494000896718,430.8558064822604,432.9350891113281,7380169,-1.7746813444462255
2021-01-27,433.6776865345471,450.2623925835281,432.9350877562345,442.0443115234375,29590210,1.9292265312856753
2021-01-28,438.87584802161086,444.1730583218956,423.08323632772283,427.6378479003906,14812435,-2.560633074679212
2021-01-29,433.0835996491533,433.38065728908333,411.44921595525227,413.7760314941406,15632421,-4.458161927778841
2021-02-01,411.99380995405227,419.6178059797217,404.17177550011223,417.34051513671875,15081852,1.2977634744713216
2021-02-02,423.7763726622634,431.2518549999939,419.4692936725284,424.1229248046875,13310498,0.08177712698964162
2021-02-03,425.9546540108356,435.6084377364553,425.9546540108356,429.2220764160156,9897666,0.767082217417654
2021-02-04,429.22207277750357,432.588514363847,424.0238815846964,425.6575927734375,7193299,-0.8304512349517016
2021-02-05,427.7368863334744,429.12306464404867,416.3998664957063,421.35052490234375,8679026,-1.4930583812572271
2021-02-08,426.10316935194214,433.3806431547676,422.0931179668323,431.0043029785156,12516340,1.1502222886601827
2021-02-09,435.90548627695347,447.29200096675464,430.9053332171313,435.0143737792969,29474830,-0.20442791515829253
2021-02-10,437.6381805350406,439.7669574966217,430.70725912385217,434.66778564453125,10607735,-0.6787330316742115
2021-02-11,434.66782447238813,436.153022050312,429.12308080485457,432.68756103515625,9237026,-0.45558086560365546
2021-02-12,435.65795069905965,444.7671744820632,435.2619040598903,437.6382141113281,19280834,0.4545454545454586
2021-02-15,440.21253994611226,440.5095673561048,432.48949490568424,435.36090087890625,7844877,-1.1021128720685494
2021-02-16,441.59874171742933,443.3809667050565,429.5191227946439,433.23211669921875,12453798,-1.8946215710832413
2021-02-17,431.598383193304,434.66779737293456,424.271414975632,425.95465087890625,7390192,-1.3076351845067165
2021-02-18,426.0536476402248,432.3409898193796,425.11304067888403,428.6775207519531,8385736,0.6158550985917142
2021-02-19,428.8755260109254,431.4498743913697,421.8951098371169,425.7071228027344,8478666,-0.7387698798439503
2021-02-22,426.44972589044045,428.5785029553019,411.8947781342252,414.5681457519531,10666087,-2.786161982793683
2021-02-23,415.5582844435039,421.79610203491654,410.21154911781156,411.39971923828125,8992353,-1.0007176756905742
2021-02-24,413.5780081917722,421.5980504980521,410.65710769603396,418.9247131347656,5060297,1.2927923721984294
2021-02-25,418.92471117161364,424.7664819192942,416.300868317261,417.1424560546875,9110392,-0.42543566168290126
2021-02-26,413.82553843484936,415.70678254125244,403.9737163538671,406.2510070800781,11731941,-1.8303682714748006
2021-03-01,406.94413559879223,414.5681619046085,405.16191059514733,410.3105773925781,6421696,0.8272491232322078
2021-03-02,415.55828833829815,428.82604713126153,414.12258528064297,426.1526794433594,14875234,2.5494356393239657
2021-03-03,428.7270024296337,432.34097689181897,424.0238771142971,431.20233154296875,8782452,0.5773672055427145
2021-03-04,424.6674895915473,439.9155120695415,423.28131122380637,434.46978759765625,12963797,2.3082289665114213
2021-03-05,435.6579458497726,435.6579458497726,412.8849168621708,416.6969299316406,43931172,-4.352271340110088
2021-03-08,420.9049804817925,420.9544749789032,411.44920486925895,412.785888671875,12354838,-1.9289607361319219
2021-03-09,415.65725672422053,418.62765168951915,406.003473087,415.0632019042969,11905629,-0.14291939099184264
2021-03-10,421.89511173051034,426.4497234676721,418.8256975022217,422.48919677734375,17291368,0.14081344635556978
2021-03-12,427.24181523171615,428.5289743150233,417.93458358513203,421.0039978027344,8960126,-1.460020345995082
2021-03-15,420.6079473643852,424.3704660731314,413.6770252453723,422.1426696777344,7517102,0.36488191033147266
2021-03-16,423.0337796472984,430.6578060189093,421.4495628434857,425.06353759765625,10673647,0.479809898880926
2021-03-17,424.76646471178174,431.20232023771786,413.57798949941434,415.50872802734375,12134812,-2.179488602218085
2021-03-18,419.0732397889998,419.9643522709609,400.3102320875428,406.1025085449219,10082931,-3.095098902189168
2021-03-19,404.9143741011719,409.5679749992407,395.5081228745214,406.4490661621094,16875402,0.3790164437466972
2021-03-22,406.9936051008549,412.142301798479,406.15201736641455,410.3600769042969,6622984,0.8271559457568762
2021-03-23,413.57802105366864,419.2217535848464,408.6273625790804,411.39971923828125,11575194,-0.5266967064250048
2021-03-24,407.2906744472995,411.3502203968836,405.1618973689874,406.9441223144531,5140347,-0.08508717596264022
2021-03-25,406.64708880187345,407.6372204714992,393.82487159365144,395.70611572265625,12737129,-2.6905327446098752
2021-03-26,400.8052664647277,403.6766723270891,396.69622629756714,399.9141540527344,9033369,-0.22233051472934037
2021-03-30,401.00332905094564,416.30087554205005,401.00332905094564,413.97406005859375,13169563,3.234569408275471
2021-03-31,415.65725660525544,415.65725660525544,409.27092556154327,410.0630187988281,7445134,-1.345877575220609
2021-04-01,414.71666726334985,418.67719405069676,410.26107462758455,412.29083251953125,7596943,-0.584937846801842
2021-04-05,412.34034095910124,423.6773303105566,412.0928080446622,421.25152587890625,21216395,2.1611237210207577
2021-04-06,423.72684634021533,424.66745326595645,418.18210312712085,422.9347229003906,8320520,-0.1869419997024926
2021-04-07,420.80596157404926,434.66780501413564,419.2217448518981,433.67767333984375,13867650,3.058823529411774
2021-04-08,437.58872993620423,441.5492568541781,435.657960977123,437.73724365234375,12916614,0.03393910902622433
2021-04-09,438.52930415436697,446.8959287294655,435.65792839685355,445.65826416015625,11699385,1.6256519092917476
2021-04-12,445.5592480147173,445.65826722422685,425.1625297289817,428.3309631347656,15086267,-3.866665310329863
2021-04-13,427.73687999129385,433.2320986546138,408.5283317016356,414.815673828125,20420320,-3.020830507631665
2021-04-15,414.7661652967214,430.16273144361213,410.9046576894304,426.4497375488281,26758891,2.8169058205961344
2021-04-16,437.34117265598513,468.9758615222678,431.69741002550546,464.5697937011719,109361636,6.22594503961897
2021-04-19,458.43096352531313,473.2334440885627,456.54971939430334,468.0847473144531,43809855,2.1058315334773283
2021-04-20,471.3026778281846,472.8373698395862,463.1835859975173,465.4609069824219,17730691,-1.2394945160681545
2021-04-22,466.9460953502669,489.6201042457655,466.9460953502669,481.8475646972656,42620929,3.191261153136061
2021-04-23,478.77818618055613,482.54070488618265,469.66899239011684,471.00567626953125,13596003,-1.623405187489834
2021-04-26,474.66912921573396,479.0752273513276,472.2928191876339,475.56024169921875,9314644,0.1877333975683481
2021-04-27,476.6493920548046,482.19413559154395,476.2533454199849,480.26336669921875,7209467,0.758203976477248
2021-04-28,481.05546896121365,488.33294264357716,476.5008573206826,484.4714050292969,9615534,0.7100919308660111
2021-04-29,487.8378724358644,487.9368614269968,480.90695093709223,485.0159912109375,7641133,-0.5784465258584277
2021-04-30,486.64972552449973,506.74938674036736,484.4714237204259,487.88739013671875,29115571,0.25432349949136307
2021-05-03,483.13476498248195,491.1053129139731,478.481134003382,482.5406799316406,8599731,-0.12296466615538837
2021-05-04,482.49118083631646,483.4813125681508,473.08492938389,477.1940002441406,8102429,-1.097881329767328
2021-05-05,480.0158542670924,491.105341813977,478.5306566608001,485.7586364746094,11856591,1.1963734440157832
2021-05-06,488.8280207904225,509.7197749921113,482.4416593902227,507.24444580078125,24413544,3.7674650852829306
2021-05-07,508.9276796476983,511.4525033259192,502.4918237766671,510.16534423828125,14666581,0.24319066147860197
2021-05-10,512.4921298937752,523.2845893051833,508.1850812883355,520.759765625,12544472,1.613221988977361
2021-05-11,512.838730402507,518.1359108687949,508.97719256698497,513.2843017578125,7649499,0.08688332781647265
2021-05-12,514.8189832191404,517.3933014345882,499.86798868830573,502.5908508300781,7871107,-2.3752295054468013
2021-05-14,502.49183825469703,503.38295074230774,487.88739566502846,493.5311584472656,6799879,-1.7832488262007395
2021-05-17,493.5311747019121,498.72936630333766,490.1152081344063,494.8678283691406,5752650,0.27083469813955385
2021-05-18,497.0461226606643,509.719796570224,495.95697172708765,503.0364074707031,9380746,1.2051768511890013
2021-05-19,503.2839437908519,512.6901951794717,500.165034900015,506.60089111328125,7490396,0.6590608270642118
2021-05-20,510.90795670268693,511.89808840172316,498.6303296779222,503.23443603515625,6292304,-1.5019379844961271
2021-05-21,504.9671657771708,510.8089669661615,504.1255477909246,507.6405334472656,5197503,0.5294141582414308
2021-05-24,506.8483919350761,513.383266950146,504.62059569469454,509.8188171386719,7436812,0.5860579318906586
2021-05-25,512.2941434642911,519.6705759620835,510.61090756095655,512.442626953125,7954564,0.028984030117895267
2021-05-26,509.818833778641,525.2153695447926,509.67028985129764,522.0469360351562,8823190,2.3985191299983564
2021-05-27,522.0469341034737,539.6217716195225,519.8686322966063,535.562255859375,29411126,2.5889093246206887
2021-05-28,533.6809995988018,534.968158754308,527.3936873202655,533.3839721679688,5878626,-0.05565636233186994
2021-05-31,533.3839468359596,535.2156662664731,525.8094153288099,533.73046875,5386205,0.06496669352273934
2021-06-01,536.5523991637905,541.6020467242797,534.3246028107199,537.4434814453125,5965044,0.1660755376195795
2021-06-02,536.6018533587428,539.6217427684018,527.7401631111159,537.6414794921875,4713568,0.1937425536153826
2021-06-03,540.314868579501,544.4734337121942,532.9878699917634,533.73046875,5637991,-1.2186227350751038
2021-06-04,538.1366048980825,540.1168683935676,535.1167151540369,535.8593139648438,4771716,-0.423180826673193
2021-06-07,539.3247661201774,545.7606223735617,537.3445026575976,542.8397216796875,4348433,0.6517326442833637
2021-06-08,544.5724490440671,550.0181735345077,543.7308612505004,545.16650390625,5429734,0.10908647017044708
2021-06-09,547.542859251385,547.7903921895638,536.8494484086325,538.8297119140625,6206899,-1.5913178649129647
2021-06-10,540.1662992657401,550.0181210818569,540.1662992657401,548.7804565429688,5720744,1.5947231970854236
2021-06-11,549.5231214016042,553.4341539017524,546.0576602756481,548.8300170898438,5612359,-0.12612832559121223
2021-06-14,548.4339568414446,557.2460924552691,547.5428141642433,556.0579223632812,5952159,1.3901337484179181
2021-06-15,555.9589814010714,558.4343107928838,551.503388495809,552.39453125,3837245,-0.6411354560886111
2021-06-16,554.3747664899076,556.9985792517044,548.0378993969144,549.7706298828125,5497269,-0.8305097716201628
2021-06-17,547.0477559393476,555.9589411039705,544.1268553821528,553.1865844726562,4399348,1.1221741551187943
2021-06-18,554.4737449465321,556.4045138235393,540.6613958206705,544.3743896484375,10007116,-1.8214307512555796
2021-06-21,539.3742450115316,539.3742450115316,529.9184993379164,536.7999267578125,5390821,-0.477278675711339
2021-06-22,539.8692640742489,554.4242109281553,536.9483637180454,551.0577392578125,5752921,2.072441594308806
2021-06-23,554.4737936983563,555.3153815335095,533.0869715431302,534.8197021484375,11242702,-3.544638497488843
2021-06-24,536.5524300455426,545.1170335916956,533.879062181421,543.6318359375,8668680,1.3194248121020598
2021-06-25,544.4238309634059,545.5625064658248,535.166124763663,542.0970458984375,5039822,-0.42738486683268645
2021-06-28,544.3248931940562,545.3645193755257,538.879168932906,541.9981079101562,3259830,-0.4274625895293156
2021-06-29,542.3941191567964,548.2854147061212,535.6612358573573,537.2454223632812,7927880,-0.9492538011878258
2021-06-30,539.4732271610458,542.5921661579006,536.6513760174856,540.265380859375,4293322,0.1468383709230399
2021-07-01,539.6217953288045,540.512938063036,532.6908731869667,534.0275268554688,4329374,-1.036701727350922
2021-07-02,534.7701096667902,536.9484115042343,528.3342535846581,533.284912109375,4157307,-0.27772635952682323
2021-07-05,537.5425400802875,537.5425400802875,530.2650356092755,531.05712890625,3439169,-1.2064926383442753
2021-07-06,531.2551484899902,532.9878789550149,526.6015174402127,527.3441162109375,4193441,-0.7361871767585184
2021-07-07,528.7798346195973,531.1066804285213,519.9181436115413,526.8986206054688,5377687,-0.3557650823583099
2021-07-08,528.6312935526593,531.6511828925902,522.7894928495763,525.7598876953125,4565510,-0.5431774267560884
2021-07-09,522.195514164847,525.7104698247141,518.0864431895362,520.6112670898438,5724608,-0.3033819770621753
2021-07-12,525.5123748393308,526.8985833266921,518.0368929456125,520.6607055664062,3865556,-0.9232264557819283
2021-07-13,522.7895322579857,524.2747297928096,517.442796959483,519.6705932617188,4172358,-0.5965955329663721
2021-07-14,521.0568019208742,557.7411689529156,520.4131921491652,556.156982421875,29348083,6.736344362381232
2021-07-15,555.4638717250704,573.92985170511,553.4836083677617,570.2168579101562,31066201,2.655975831383675
2021-07-16,574.2763190143606,583.4350361710551,562.6917673890555,572.0485229492188,36907827,-0.38793103448275373
2021-07-19,566.8999085826181,578.2369289508431,564.3750847636654,568.1375732421875,10857851,0.2183215486246714
2021-07-20,570.018811323763,572.4446459882904,556.0084240983315,562.4937744140625,10523527,-1.3201383463512322
2021-07-22,571.4049653724253,579.2270297767349,565.3651863290864,578.4349365234375,12043385,1.2302957756816608
2021-07-23,580.7122366951718,595.8612394789121,577.9398800473047,593.2374267578125,14057455,2.156866907768547
2021-07-26,594.1780259332667,594.5741027976936,582.4449891269663,584.623291015625,6099903,-1.608059285368924
2021-07-27,583.0885795836566,588.7818368321037,578.3854540305916,585.6134033203125,3983137,0.43300860710712125
